,ExponentialMovingAverage,WeightedMovingAverage,StochasticSlow,MACDHisto,RSI,SmoothedMovingAverage,ATR,time,value
1703,16.108814729578743,16.090892307692307,37.58183990442053,0.05301251764094772,50.311158062286516,50.03312244064901,0.6824762296513431,2006-08-10,9771930.0
1704,16.084290519611148,16.087846153846154,27.402998079169862,0.01932800072102836,46.69425757681708,49.699235954265816,0.6622993561048187,2006-08-11,9771930.0
1705,16.059345095025677,16.081261538461536,23.042040436444267,-0.009676427073451066,46.38643453067176,49.36795581190641,0.6514208306687602,2006-08-14,9771930.0
1706,16.059395472331396,16.096246153846153,22.15367928685212,-0.008358797259170103,49.94037334485729,49.42519756520151,0.6398907713352774,2006-08-15,9771930.0
1707,16.112518897536674,16.161476923076922,43.21109588941175,0.04781152578346237,57.000481697724275,50.18272597845379,0.6648985733827575,2006-08-16,9771930.0
1708,16.176940520803086,16.236,68.84668665582711,0.10722916889910294,58.81366813899906,51.04582019450832,0.6524058181411319,2006-08-17,9771930.0
1709,16.21332971151054,16.280830769230768,81.50890321895815,0.12862784462902965,55.06295112373795,51.447533287431284,0.6558054025596224,2006-08-18,9771930.0
1710,16.18999665677896,16.263076923076923,63.731656184486404,0.0848960054473018,47.08621914376171,51.01140187306433,0.6639621595196492,2006-08-21,9771930.0
1711,16.164612298565192,16.238030769230768,40.880503144654085,0.045677088647405384,46.59505314443502,50.569767000201395,0.6465362909825314,2006-08-22,9771930.0
1712,16.116565198675563,16.187261538461538,18.20793539871105,-0.011097585069293814,43.469789429868804,49.85976924316814,0.6289265559123505,2006-08-23,9771930.0
1713,16.076060183392826,16.141753846153847,14.355284904551114,-0.05146409484654413,44.1006858269056,49.283860901541885,0.6190032304900398,2006-08-24,9771930.0
1714,16.017901707747225,16.074184615384613,7.697372586261454,-0.10404225384756316,41.412918182233824,48.49676662961108,0.5983601425978942,2006-08-25,9771930.0
1715,15.981140037920515,16.02390769230769,11.179487179487184,-0.126500443904229,44.3870870402954,48.08579867067951,0.5856201324123304,2006-08-28,9771930.0
1716,15.957975419618938,15.986184615384616,13.919413919413927,-0.13148620028590052,46.25680988933852,47.90289979254541,0.5630758372400211,2006-08-29,9771930.0
1717,15.977361925802096,15.99203076923077,30.21978021978025,-0.0916147991571723,52.73526345723584,48.386136159014455,0.5635704202943052,2006-08-30,9771930.0
1718,16.032180239201935,16.037261538461536,51.28205128205136,-0.021041880333726226,57.707597699815075,49.31828231309452,0.564029675987569,2006-08-31,9771930.0
1719,16.06585868234025,16.064799999999998,65.75091575091584,0.016940228491865383,54.85896279142911,49.87235036092798,0.593741841988457,2006-09-01,9771930.0
1720,16.11156186062177,16.10630769230769,73.99267399267407,0.061661935081808394,56.84047196324068,50.56916252115925,0.5761531389892816,2006-09-05,9771930.0
1721,16.116057102112403,16.10926153846154,64.46886446886454,0.056909289987526535,50.66386415373727,50.57863268441705,0.5785707719186185,2006-09-06,9771930.0
1722,16.12636040194991,16.1176,61.834319526627304,0.058918935113229765,51.5888108212986,50.679650498105204,0.574387145353003,2006-09-07,9771930.0
1723,16.1620249864153,16.151999999999997,63.0619807542885,0.0869445096691166,55.41457409581991,51.153142857876674,0.5676452063992171,2006-09-08,9771930.0
1724,16.159561525921816,16.15092307692308,63.97107166337935,0.07121589133348039,49.69281533448639,51.00711010553764,0.5663848345135588,2006-09-11,9771930.0
1725,16.24497987008168,16.23910769230769,77.44937055281882,0.14902149359093642,60.56112030502403,51.96251112548628,0.6087859177625904,2006-09-12,9771930.0
1726,16.34459680315232,16.345969230769228,81.47499262722138,0.22982050967764778,62.62082568256805,53.02834258119445,0.602444066493834,2006-09-13,9771930.0
1727,16.446550895217527,16.45843076923077,96.55506160972944,0.3008759153333038,63.60635679154324,54.08614400222933,0.6065552046014173,2006-09-14,9771930.0
1728,16.524508518662334,16.548615384615385,90.48740487404878,0.33636518283749695,60.816863765034114,54.759215978509815,0.6218012614156019,2006-09-15,9771930.0
1729,16.595700171072924,16.63396923076923,85.97104868686485,0.35953922224577184,60.68039334288258,55.351333714947096,0.6073868856002017,2006-09-18,9771930.0
1730,16.65987708099039,16.712676923076923,78.71204752542462,0.37200276625799944,60.3885272584544,55.855053069297824,0.6025735366287587,2006-09-19,9771930.0
1731,16.722194228606515,16.789323076923075,77.0892435615359,0.38071918659512605,60.79468512555296,56.349016274923336,0.5781039982981332,2006-09-20,9771930.0
1732,16.671256211021397,16.75316923076923,53.85594489368069,0.27073097818010794,43.761104244401224,55.090225071871124,0.644667998419695,2006-09-21,9771930.0
1733,16.608082656327447,16.702984615384615,33.61784965558545,0.16472049035432335,41.87909191139464,53.769111755823474,0.6414774271040024,2006-09-22,9771930.0
1734,16.611307067379183,16.71772307692308,24.04412498752116,0.1436043475807942,50.595815992771094,53.45178217951824,0.6720861823108594,2006-09-25,9771930.0
1735,16.634283446811555,16.75246153846154,40.079365079365026,0.1461645850365123,53.05977845554399,53.412581807120816,0.6776514550029409,2006-09-26,9771930.0
1736,16.65780010474913,16.78643076923077,54.49735449735447,0.14889793819940778,53.34888966570911,53.40621259297964,0.6756763510741596,2006-09-27,9771930.0
1737,16.674123173614582,16.811692307692308,57.40740740740741,0.14375856602561754,52.5358033666689,53.319171670348574,0.6652708974260054,2006-09-28,9771930.0
1738,16.675344467951923,16.819015384615387,54.497354497354515,0.12373474376950355,50.408289650993844,53.0280834684131,0.6506086904670049,2006-09-29,9771930.0
1739,16.69954873964793,16.84603076923077,55.158730158730144,0.13056810532075858,53.76865827838412,53.102140949410206,0.6427080697193616,2006-10-02,9771930.0
1740,16.740352682751936,16.88636923076923,59.9206349206349,0.15357922214500874,56.31870429369998,53.423797283839185,0.6475146361679788,2006-10-03,9771930.0
1741,16.77801786100179,16.921507692307692,65.26251526251522,0.1698576843617836,56.31870429369998,53.713287984825264,0.6826921621559803,2006-10-04,9771930.0
1742,16.7950934101555,16.934184615384613,63.8278388278388,0.16232818684659378,53.06551126116979,53.64851031245972,0.6682141505734104,2006-10-05,9771930.0
1743,16.815470840143536,16.94904615384615,59.951159951159894,0.1593654388008261,53.81500188960523,53.665159470174274,0.6733417112467385,2006-10-06,9771930.0
1744,16.895819237055573,17.02430769230769,67.64346764346757,0.21904573091538637,62.42973445871956,54.5416169690288,0.7173887318719714,2006-10-09,9771930.0
1745,16.953063911128222,17.07836923076923,75.4578754578754,0.24575768934228748,59.161612538938805,55.003616526019805,0.6990038224525447,2006-10-10,9771930.0
1746,17.007443610272205,17.130953846153847,82.78388278388273,0.26548064606601685,59.3698444311422,55.44023931653204,0.7069321208487913,2006-10-11,9771930.0
1747,17.07610179409742,17.197415384615383,82.91533735082116,0.29705298371491295,61.88161019535939,56.08437640441478,0.683579826502449,2006-10-12,9771930.0
1748,17.143324733013003,17.262646153846152,85.28301797937132,0.3223925304915092,62.40307668367625,56.71624643234093,0.6540384103237026,2006-10-13,9771930.0
1749,17.202299753550466,17.320615384615383,86.09775879411215,0.3353805796128704,61.67616129480352,57.21223791858719,0.6194642381577237,2006-10-16,9771930.0
1750,17.29058438789274,17.406953846153847,85.2549166620826,0.3768341157664956,66.32329174448506,58.12334330117698,0.6430810782893147,2006-10-17,9771930.0
1751,17.38592405036253,17.503815384615383,86.28449237196527,0.419376525963596,68.03113343487918,59.1141223145472,0.6257181441257922,2006-10-18,9771930.0
1752,17.514699123411567,17.638399999999997,90.79163274117462,0.4902074567338133,72.4598011477291,60.448690197865396,0.6281597052596639,2006-10-19,9771930.0
1753,17.62895303699529,17.76409230769231,93.49670092590058,0.5353290411636564,71.25634719794706,61.52945589787356,0.6118625834554021,2006-10-20,9771930.0
1754,17.75749511107258,17.90812307692308,94.93038122052452,0.5885117179544075,73.61589805704757,62.73810011379096,0.6167295417800163,2006-10-23,9771930.0
1755,17.885380102528536,18.055692307692308,95.37805212191596,0.6330450206485381,74.51701740949034,63.9159918433609,0.6076774316528724,2006-10-24,9771930.0
1756,17.998043171564806,18.191753846153844,95.67151525283953,0.655137551014036,72.9517900501149,64.8195716640363,0.5892719008205245,2006-10-25,9771930.0
1757,18.157424466059823,18.377415384615386,97.55608533528948,0.7224164559896913,78.05722413693519,66.14333691132619,0.598609622190487,2006-10-26,9771930.0
1758,18.235314891747528,18.48150769230769,87.84117305458771,0.6951003108168905,62.242086263167245,65.7532118465103,0.6608517920340236,2006-10-27,9771930.0
1759,18.274136823151565,18.54230769230769,74.1898148148148,0.6314754072106581,56.3660053601358,64.81449119787284,0.6772195211744505,2006-10-30,9771930.0
1760,18.31074168290914,18.597446153846153,56.230631141345405,0.5752282558700408,56.468929962054624,63.97993507429102,0.6531324125191326,2006-10-31,9771930.0
1761,18.29222309191613,18.594615384615384,38.51790259000926,0.47035965290095305,48.15136141283762,62.39707770814569,0.6621943830534803,2006-11-01,9771930.0
1762,18.260513623307197,18.57369230769231,23.4947544418611,0.367680722906357,46.10778689190199,60.76814862652132,0.6434662128353745,2006-11-02,9771930.0
1763,18.228935652283567,18.547353846153847,11.12606926287151,0.280651011680888,45.77742827697969,59.269076591567156,0.6239329119185621,2006-11-03,9771930.0
1764,18.234402140569447,18.55206153846154,15.075136612021874,0.24516447426286447,51.402188503258564,58.4823877827363,0.6179377039243791,2006-11-06,9771930.0
1765,18.231755822064105,18.545046153846155,19.94535519125688,0.20659052643663145,50.15702092116495,57.64985109657917,0.5930850107869234,2006-11-07,9771930.0
1766,18.248543835751484,18.554276923076923,28.142076502732255,0.19395748439115934,53.208681123509294,57.205734099272185,0.5871503671592863,2006-11-08,9771930.0
1767,18.27019430992445,18.565907692307693,31.284153005464503,0.1882312265562014,54.175542422098864,56.902714931554854,0.5723539123621942,2006-11-09,9771930.0
1768,18.301717824545644,18.58436923076923,37.841530054644835,0.1935655689754654,56.0109374563184,56.81353718403121,0.5550429186220375,2006-11-10,9771930.0
1769,18.348508761119056,18.615538461538463,44.12568306010932,0.21388659999938753,58.73981855498874,57.006165321126964,0.5453898530061778,2006-11-13,9771930.0
1770,18.42246962564836,18.674246153846155,54.78142076502731,0.25927901347967364,63.03469822931551,57.60901861194582,0.5471477206485935,2006-11-14,9771930.0
1771,18.507664269829256,18.74473846153846,70.59588862867552,0.3094379811524952,65.18143180391311,58.36625993114255,0.5287800263165513,2006-11-15,9771930.0
1772,18.569382402919313,18.792553846153847,81.53594576994756,0.32766010133886425,61.34483152423069,58.66411709045137,0.5231528815796548,2006-11-16,9771930.0
1773,18.605583756540906,18.815261538461538,82.44299411812096,0.316664211441136,56.91700626376742,58.489406007782975,0.5272133900382507,2006-11-17,9771930.0
1774,18.62361577526853,18.81923076923077,72.75803722504223,0.28848607307178753,53.81821245789356,58.02228665279403,0.5202695764640899,2006-11-20,9771930.0
1775,18.63102994640172,18.81110769230769,62.774957698815506,0.253548943887008,51.98926901742216,57.41898488925685,0.5016788924309404,2006-11-21,9771930.0
1776,18.631719950524666,18.79569230769231,56.00676818950927,0.21690533619081975,50.7510166213926,56.752188062470424,0.48370182868587325,2006-11-22,9771930.0
1777,18.635433800484307,18.783015384615386,50.827112570916675,0.18891498444946464,51.37462666665272,56.21443192288866,0.47843741235116805,2006-11-24,9771930.0
1778,18.591169661985518,18.723815384615385,33.2276780145972,0.11537365491479079,42.410540522721625,54.834042782871954,0.4914061686117989,2006-11-27,9771930.0
1779,18.551848918755862,18.669046153846153,21.165932464492727,0.05803644624899462,42.7575160171619,53.626390106300946,0.4777342994252419,2006-11-28,9771930.0
1780,18.526322078851564,18.6288,13.50682412842086,0.023620838932501442,45.24446321844566,52.78819741751542,0.4757532780377246,2006-11-29,9771930.0
1781,18.508912688170675,18.598399999999998,21.787709497206702,0.0027696270585266802,46.67028099149073,52.17640577491295,0.4739137581778871,2006-11-30,9771930.0
1782,18.494380942926778,18.57276923076923,26.25698324022349,-0.012002913606938392,47.04155614844822,51.66292081226648,0.46506277545089525,2006-12-01,9771930.0
1783,18.495582408855487,18.56713846153846,31.65735567970212,-0.00828336098179605,50.56274434924646,51.55290316596448,0.4639868629186884,2006-12-04,9771930.0
1784,18.487460685097375,18.55430769230769,33.3333333333334,-0.014847433871135962,48.37504453923338,51.23511730329137,0.4494163727102108,2006-12-05,9771930.0
1785,18.45842524778219,18.521015384615385,29.616473450232032,-0.042157206831486604,43.63134512323173,50.474740085285404,0.4430294889451957,2006-12-06,9771930.0
1786,18.42316176718356,18.48123076923077,20.564320211296874,-0.07184825736359812,41.89330520351318,49.616596597108185,0.4363845254491104,2006-12-07,9771930.0
1787,18.40368778509252,18.45473846153846,20.950789944211873,-0.08073043932050794,45.50615196126289,49.20555213352365,0.44307134505988827,2006-12-08,9771930.0
1788,18.41032718623925,18.451969230769233,36.77044312340258,-0.0612423432546052,51.60577065587773,49.44557398575906,0.45356624898418196,2006-12-11,9771930.0
1789,18.41799432575931,18.448769230769233,56.433938258595816,-0.04368053188383669,51.96764168999629,49.69778075618279,0.4461686597710262,2006-12-12,9771930.0
1790,18.416610146854747,18.436461538461536,65.75954415954409,-0.03819842289666653,49.76360193624153,49.70436287418866,0.4435851840730958,2006-12-13,9771930.0
1791,18.43302475094284,18.441230769230767,72.4333536833536,-0.015120435252622855,54.142976678087,50.148224254578494,0.44118624235358894,2006-12-14,9771930.0
1792,18.44356130856262,18.44083076923077,73.92787297448307,-0.001653402936035775,52.84867411854182,50.41826924097482,0.4303872250426182,2006-12-15,9771930.0
1793,18.43097966944242,18.418000000000003,70.36420500403553,-0.014217370175902744,47.00041262723686,50.07648357960103,0.426788137539574,2006-12-18,9771930.0
1794,18.420904310254542,18.397938461538462,59.6045197740114,-0.02230347134473476,47.43245571092174,49.812080792733106,0.4255889848581759,2006-12-19,9771930.0
1795,18.438527055619577,18.406676923076922,57.893228526979506,-0.0004643372594053119,54.43294313285003,50.2741670267448,0.4494754859397347,2006-12-20,9771930.0
1796,18.46248651287961,18.425138461538463,66.78948661262594,0.02462859499843617,56.22659264249382,50.8694095883197,0.4416558083726108,2006-12-21,9771930.0
1797,18.48152601188887,18.442923076923076,74.15458937198075,0.040816748818702564,55.289093777406904,51.31137800722842,0.4315375363459958,2006-12-22,9771930.0
1798,18.536793241743574,18.500246153846152,82.39130434782612,0.09212294626969353,63.3506065786793,52.51530086437351,0.4457134266069963,2006-12-26,9771930.0
1799,18.60165530007099,18.570923076923076,88.92684610075914,0.14562924972822344,65.79071005644875,53.84284178358104,0.43744818184935363,2006-12-27,9771930.0
1800,18.64229720006553,18.62070769230769,91.66666666666659,0.16594753021877295,59.83231310630333,54.441788915853266,0.43477331171725686,2006-12-28,9771930.0
1801,18.66904356929126,18.658461538461538,83.35600907029472,0.16880717983138283,56.733623389993106,54.67097236326725,0.43086093230888134,2006-12-29,9771930.0
1802,18.663732525499626,18.66513846153846,65.48752834467118,0.13801280639589208,49.1043448086499,54.114309607805524,0.4529422942868183,2007-01-03,9771930.0
1803,18.658060792768886,18.67129230769231,52.15419501133784,0.11151564422966942,48.92267897380993,53.595146544405964,0.46058927326633126,2007-01-04,9771930.0
1804,18.60205611640205,18.625046153846156,29.236782432271156,0.03683535313955488,38.736666535011494,52.109298543466515,0.4762614680330219,2007-01-05,9771930.0
1805,18.50805179975574,18.536953846153846,15.517961570593139,-0.06596926641127254,32.6381649410434,50.1621851832242,0.48938564888780606,2007-01-08,9771930.0
1806,18.44281704592838,18.472984615384615,6.470342522974129,-0.12342622741079623,37.990453017783416,48.94501196668013,0.4844295311101058,2007-01-09,9771930.0
1807,18.384138811626197,18.412523076923076,11.587301587301644,-0.1654403566564504,38.367152007145485,47.88722597072667,0.47482742174509834,2007-01-10,9771930.0
1808,18.429974287654954,18.45403076923077,36.984126984127045,-0.09276834559072,56.756156634929354,48.77411903714694,0.5373397487633057,2007-01-11,9771930.0
1809,18.472283957835344,18.49409230769231,57.93650793650798,-0.03477439566069407,56.756156634929354,49.57232279692518,0.5239583381373554,2007-01-12,9771930.0
1810,18.540569807232625,18.56156923076923,84.60317460317462,0.04137213942021489,60.728386244456175,50.687929141678275,0.5193898854132586,2007-01-16,9771930.0
1811,18.60975674513781,18.631353846153846,88.34177642688284,0.1069413946611526,61.529562840058894,51.772092511516334,0.51729060788374,2007-01-17,9771930.0
1812,18.655929303204132,18.679015384615386,88.81796690307333,0.1387470345831261,57.87398982927527,52.38228224329223,0.5096269930349014,2007-01-18,9771930.0
1813,18.717780895265356,18.742707692307693,86.80851063829793,0.18202784039569053,60.61316362090572,53.205370381053584,0.5082250649609799,2007-01-19,9771930.0
1814,18.7664131340911,18.794953846153845,85.53191489361707,0.20508798352068425,58.801429338682965,53.764976276816526,0.5026375603209099,2007-01-22,9771930.0
1815,18.867458277622553,18.90076923076923,90.15079999031782,0.2790514804588362,66.05316132881286,54.99379478201616,0.5360205917265594,2007-01-23,9771930.0
1816,18.95457687165159,18.995261538461538,90.3134606540314,0.32743824893791285,64.7089251119842,55.96530781501296,0.514876263746091,2007-01-24,9771930.0
1817,19.060378650755315,19.11092307692308,94.23426828680795,0.3879414065903184,67.63488133506141,57.13226516701781,0.51095653062137,2007-01-25,9771930.0
1818,19.2118879853126,19.275015384615386,95.92554361791468,0.4867636365847616,72.78861896194005,58.69790054651004,0.5294596355769864,2007-01-26,9771930.0
1819,19.344050447980862,19.422953846153845,95.44961448419149,0.5506640887275935,71.04807866408119,59.93291835826716,0.5352125187500587,2007-01-29,9771930.0
1820,19.476815798136183,19.57356923076923,93.91958157936682,0.6056212624722299,72.05554146910066,61.14518066935051,0.5384116245536261,2007-01-30,9771930.0
1821,19.577060736741092,19.694430769230767,89.17590566886354,0.618643307286721,66.86508361785751,61.717170964201216,0.5592393656569387,2007-01-31,9771930.0
1822,19.682671449299473,19.822123076923077,87.68549909051724,0.6353569514315609,68.30635600061137,62.376089467842235,0.547150839538586,2007-02-01,9771930.0
1823,19.88785056858413,20.050615384615384,85.83005935194505,0.7528920634945386,77.12915219910967,63.85139574096898,0.6430686367144013,2007-02-02,9771930.0
1824,20.1710928325392,20.36326153846154,84.41615699426525,0.9337199482903813,81.86647333276213,65.6529035001483,0.7635637340919439,2007-02-05,9771930.0
1825,20.51639338388234,20.74686153846154,88.47981422057309,1.1517051007852324,84.87987656131621,67.57560080626509,0.7975948959425192,2007-02-06,9771930.0
1826,20.8343631235837,21.112676923076922,91.7073727505596,1.308568623671114,84.74074507087845,69.29211523272643,0.7670452605180533,2007-02-07,9771930.0
1827,21.180950575615725,21.514153846153846,97.95393451816898,1.471597667257818,86.39755079086436,71.00265878854023,0.7786848847667638,2007-02-08,9771930.0
1828,21.498569762106825,21.892584615384617,96.21115065025363,1.5801634687316408,85.96053791945027,72.49844670163124,0.7916359644262807,2007-02-09,9771930.0
1829,21.76252593425246,22.22110769230769,92.11784693345595,1.6169011938894045,80.412213588597,73.28982339032781,0.790804824110118,2007-02-12,9771930.0
1830,22.031562400848426,22.553476923076925,89.21076649828564,1.653582873783499,81.52729902174764,74.1135709534698,0.788604479530824,2007-02-13,9771930.0
1831,22.279903754629316,22.861600000000003,88.46885479949998,1.6634778324038457,81.52729902174765,74.8549437602976,0.7608470167071939,2007-02-14,9771930.0
1832,22.53683423504245,23.17403076923077,92.28537293053425,1.680991229244249,82.76839785979593,75.64628917024743,0.75792937265668,2007-02-15,9771930.0
1833,22.760923909269955,23.448953846153845,93.24970131421746,1.6619947027887854,80.03387890226651,76.08504814344934,0.7580772746097745,2007-02-16,9771930.0
1834,22.97623745471073,23.712430769230767,95.04181600955793,1.6369462025426067,80.48319659941274,76.52486298904569,0.7439288978519334,2007-02-20,9771930.0
1835,23.184219188963752,23.96489230769231,94.85551708077678,1.6082393011811646,80.9858966375964,76.97096635390076,0.7265054051482238,2007-02-21,9771930.0
1836,23.386971559043467,24.208676923076922,96.46247362131969,1.5785887169101613,81.58193698395635,77.43206341690633,0.7081835904947792,2007-02-22,9771930.0
1837,23.595666054501663,24.45436923076923,97.03162985051641,1.5597047694965767,82.74682333413399,77.96353940862909,0.6925990483165806,2007-02-23,9771930.0
1838,23.787537896463075,24.678092307692307,96.9803802428579,1.5263375198762894,82.546023933155,78.42178786108168,0.6745562591511104,2007-02-26,9771930.0
1839,23.854650365965917,24.771415384615384,69.22274085050937,1.3687268539928574,60.08995689661114,76.58860476463464,0.7385165263546025,2007-02-27,9771930.0
1840,23.905061876276232,24.83686153846154,46.23511948493399,1.2176788752637577,58.29838610192094,74.75958289836328,0.7536224887578452,2007-02-28,9771930.0
1841,23.951595578101138,24.888676923076922,23.6957799459269,1.0854597594473532,58.29838610192094,73.11346321871905,0.7626494538465705,2007-03-01,9771930.0
1842,23.928395918247208,24.860461538461536,18.853612588652478,0.9008953837000568,48.65302505647331,70.66741940249447,0.7703173500003869,2007-03-02,9771930.0
1843,23.901596232228194,24.816646153846154,14.377903946334904,0.7404430051664193,47.95751581109527,68.39642904335456,0.7702946821432164,2007-03-05,9771930.0
1844,23.928396522056797,24.816523076923076,17.176896715526578,0.6597416487065431,54.64120189017926,67.02090632803703,0.7795593477044154,2007-03-06,9771930.0
1845,24.125442943437044,24.97849230769231,45.25827528395647,0.7676851255689598,68.98327344703748,67.21714303993707,0.9274479657255287,2007-03-07,9771930.0
1846,24.33733194778804,25.153784615384613,69.9231092217823,0.8746187883464209,70.71921211516296,67.56734994745966,0.9587373967451338,2007-03-08,9771930.0
1847,24.51138333641973,25.288769230769233,85.10677996716905,0.9260953755555832,67.78591544546926,67.58920649726062,0.9452561541204814,2007-03-09,9771930.0
1848,24.685123079772058,25.419446153846152,85.5791962174941,0.9694334951575705,68.63650224711378,67.69393607224595,0.9234521431118754,2007-03-12,9771930.0
1849,24.78626745825113,25.47729230769231,78.6446020488574,0.930915685784111,60.80510306450814,67.00505277147217,0.9124912757467414,2007-03-13,9771930.0
1850,24.881169961462586,25.5292,74.07407407407409,0.8917246307389917,60.929799434903465,66.3975274378153,0.8930276131934027,2007-03-14,9771930.0
1851,24.98415688750393,25.592307692307692,69.73995271867614,0.8668117000826854,62.2240672903346,65.98018142306724,0.8635256408224455,2007-03-15,9771930.0
1852,25.04999097308055,25.62135384615385,68.47911741528763,0.8071014358923314,58.2741095021865,65.20957423097917,0.836130952192271,2007-03-16,9771930.0
1853,25.192299359766665,25.730399999999996,75.41371158392435,0.8356805572714805,64.95671497534477,65.18428830541573,0.8706930270356802,2007-03-19,9771930.0
1854,25.333660947476922,25.844553846153843,81.58026171211668,0.858918552001338,65.682614597874,65.23412093466156,0.8499292393902746,2007-03-20,9771930.0
1855,25.51799472074793,26.006092307692306,86.89153042764072,0.9231771683623222,69.36272816142703,65.6469816573381,0.921362865148112,2007-03-21,9771930.0
1856,25.721225896075012,26.19310769230769,86.34251888140439,0.9973036949316167,71.39221553010861,66.22150504461516,0.8991226604946754,2007-03-22,9771930.0
1857,25.898054673300013,26.360430769230767,83.8605909614509,1.0328466579710174,69.77167580967648,66.57652212112129,0.8606138990307702,2007-03-23,9771930.0
1858,26.07205046766155,26.531138461538465,85.04780557332305,1.060091467668883,70.49298064824623,66.96816797383379,0.8327129062428582,2007-03-26,9771930.0
1859,26.217277354764512,26.678123076923075,79.98477082563666,1.0534018858917804,67.99677848620226,67.07102902507063,0.8239476986540828,2007-03-27,9771930.0
1860,26.334409865936475,26.800800000000002,73.83781702151073,1.0186063231217766,65.25928218022528,66.8898543405861,0.7943800058930769,2007-03-28,9771930.0
1861,26.434839876249058,26.909446153846154,66.86746987951811,0.9717595850755174,63.99805311825273,66.60067421835276,0.8026385769007143,2007-03-29,9771930.0
1862,26.505236808845282,26.990184615384614,60.74297188755023,0.900848213841833,60.355141532483096,65.9761209497658,0.7931643928363776,2007-03-30,9771930.0
1863,26.60791090047257,27.10476923076923,61.746987951807284,0.87411311428448,64.07604790730414,65.78611364551963,0.7879383647766364,2007-04-02,9771930.0
1864,26.72730236966699,27.238584615384617,66.5534750466836,0.8687324737277606,66.30050409727548,65.83755269069522,0.7895141958640194,2007-04-03,9771930.0
1865,26.802894495077222,27.327015384615386,69.49453866421103,0.8187193510838604,60.616219497205726,65.31541937134627,0.7824060390165896,2007-04-04,9771930.0
1866,26.911133380071284,27.444061538461536,72.39126068743907,0.8100911854673072,64.280636341459,65.21194106835753,0.770091321943976,2007-04-05,9771930.0
1867,27.04104619698888,27.579723076923077,75.5257161065802,0.8252105293806338,66.86997313525657,65.37774427504743,0.7500847989479776,2007-04-09,9771930.0
1868,27.197119566451278,27.73630769230769,84.0421943682814,0.8651449380947192,69.71885869181405,65.8118557167241,0.7693644561659793,2007-04-10,9771930.0
1869,27.294264215185795,27.829076923076926,78.5241763502634,0.8379124100149369,62.238398981663266,65.45451004321802,0.7836955664398378,2007-04-11,9771930.0
1870,27.410090044786887,27.93504615384615,75.07507507507516,0.8341500314907186,64.5232387531486,65.36138291421108,0.7848601688369923,2007-04-12,9771930.0
1871,27.508544656726357,28.025446153846154,69.36936936936948,0.8129213869889433,63.19106919350684,65.14435154214065,0.768084442491493,2007-04-13,9771930.0
1872,27.603271990824332,28.11412307692308,73.57357357357364,0.7910138007041994,63.559360392454316,64.98585242717202,0.7510784108849576,2007-04-16,9771930.0
1873,27.561481837684,28.066984615384616,48.63298080689385,0.6308182410713741,46.66466827708491,63.15373401216331,0.8195728101074604,2007-04-17,9771930.0
1874,27.499829388631387,27.995876923076924,25.4201127664396,0.4741884636830207,44.39530280739954,61.27789089168694,0.8010318950997849,2007-04-18,9771930.0
1875,27.447534820275127,27.927046153846156,4.290919056600747,0.3508552937783769,44.97169366650581,59.647271169168825,0.7809581883069432,2007-04-19,9771930.0
1876,27.425416757177043,27.881907692307696,11.26354385531255,0.2773508980550474,48.2455927878861,58.507103331040554,0.7708897462850187,2007-04-20,9771930.0
1877,27.440384698932657,27.86926153846154,23.65591397849468,0.25329644672702756,52.37403783129643,57.89379678106614,0.7665404786932318,2007-04-23,9771930.0
1878,27.43035510670707,27.82729230769231,29.51015531660697,0.2068344527039052,49.507867883729546,57.05520389133248,0.7553590159294294,2007-04-24,9771930.0
1879,27.464173944652682,27.82713846153846,37.99283154121869,0.2127478824270561,54.3661629127903,56.786299793478264,0.7471190862201845,2007-04-25,9771930.0
1880,27.541545179679403,27.870553846153847,48.14814814814818,0.26281968198306416,58.92624338525406,57.00029415265585,0.755896294347314,2007-04-26,9771930.0
1881,27.56527247355022,27.863999999999997,49.49613007116519,0.24959593882058684,53.02930515980004,56.60319525337027,0.930475130465363,2007-04-27,9771930.0
1882,27.594866898661742,27.866092307692305,44.95870344397696,0.24436826609989026,53.83182090682602,56.326057818715846,0.8997269068606942,2007-04-30,9771930.0
1883,27.602184829533915,27.848399999999998,31.159420289855106,0.21674694683325058,51.37412013190612,55.830864050034876,0.8968892706563589,2007-05-01,9771930.0
1884,27.65586291956977,27.879076923076926,34.7826086956522,0.2412972300649905,56.40317079316465,55.88809472434786,0.8778257513237618,2007-05-02,9771930.0
1885,27.686181156525944,27.889476923076923,35.58776167471823,0.23783893652786148,53.94092293775461,55.693377545688534,0.8401239119434933,2007-05-03,9771930.0
1886,27.700321067562413,27.885076923076923,37.037037037037074,0.21806005769930792,52.17485785932833,55.34152557705252,0.8086864896618154,2007-05-04,9771930.0
1887,27.729527139288383,27.896123076923075,35.265700483091805,0.21683090696242147,54.06445271534802,55.213818290882074,0.7873517404002573,2007-05-07,9771930.0
1888,27.76110197472774,27.909538461538464,35.99033816425123,0.21818321442539812,54.616187096505904,55.154055171444455,0.7589694732288105,2007-05-08,9771930.0
1889,27.7787095151333,27.91049230769231,34.44622402784831,0.20479048421062984,52.905362294914866,54.9291858837915,0.729757367998181,2007-05-09,9771930.0
1890,27.78650109089228,27.90350769230769,29.30943798263378,0.18318888094594854,51.62816795956587,54.59908409136894,0.7254889845697394,2007-05-10,9771930.0
